"pbc_id","client_pbc_name","reviewed_name","pbc_spec","pbc_kind","pbc_file_format","related_pbc_ids","iuc_or_system","cycle","source","notes","updated_at"
"PBC-SC-023","合約交易條件_業務審核紀錄","合約交易條件_業務審核紀錄","",NA,NA,"","合約交易條件_業務審核紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-024","合約簽署用印申請單(SR系統)_核准紀錄","合約簽署用印申請單(SR系統)_核准紀錄","",NA,NA,"","合約簽署用印申請單(SR系統)_核准紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-025","合約電子簽_DocuSign系統畫面","合約電子簽_DocuSign系統畫面","",NA,NA,"","合約電子簽_DocuSign系統畫面","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-026","已簽署合約與相關文件","已簽署合約與相關文件","",NA,NA,"","已簽署合約與相關文件","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-027","已簽署合約與相關文件_歸檔紀錄或系統畫面","已簽署合約與相關文件_歸檔紀錄或系統畫面","",NA,NA,"","已簽署合約與相關文件_歸檔紀錄或系統畫面","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-028","授信額度申請單(含核准紀錄)","授信額度申請單(含核准紀錄)","",NA,NA,"","授信額度申請單(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-029","授信額度調整申請單(含核准紀錄)","授信額度調整申請單(含核准紀錄)","",NA,NA,"","授信額度調整申請單(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-030","客戶財務狀況評估紀錄","客戶財務狀況評估紀錄","",NA,NA,"","客戶財務狀況評估紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-031","BR申請單(含核准紀錄)","BR申請單(含核准紀錄)","",NA,NA,"","BR申請單(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-032","BR狀態之Perfect Console帳號_系統畫面","BR狀態之Perfect Console帳號_系統畫面","",NA,NA,"","BR狀態之Perfect Console帳號_系統畫面","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-033","訂單JO(含核准紀錄)","訂單JO(含核准紀錄)","",NA,NA,"","訂單JO(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-034","訂單JO建立檢附文件","訂單JO建立檢附文件","",NA,NA,"","訂單JO建立檢附文件","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-035","客戶額度不足跳出警示_系統畫面","客戶額度不足跳出警示_系統畫面","",NA,NA,"","客戶額度不足跳出警示_系統畫面","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-036","例外額度放行Order Credit Shipping申請_核准紀錄","例外額度放行Order Credit Shipping申請_核准紀錄","",NA,NA,"","例外額度放行Order Credit Shipping申請_核准紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-037","訂單銷售折讓提交RJO","訂單銷售折讓提交RJO","",NA,NA,"","訂單銷售折讓提交RJO","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-038","服務中要求更改訂單(增購)之原JO/新JO","服務中要求更改訂單(增購)之原JO/新JO","",NA,NA,"","服務中要求更改訂單(增購)之原JO/新JO","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-039","尚未提供服務即取消訂單_RJO及相關證明文件","尚未提供服務即取消訂單_RJO及相關證明文件","",NA,NA,"","尚未提供服務即取消訂單_RJO及相關證明文件","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-040","尚未提供服務即取消訂單_原始JO","尚未提供服務即取消訂單_原始JO","",NA,NA,"","尚未提供服務即取消訂單_原始JO","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-041","簽約完成前因退單而提交RJO(服務前要求更改訂單之原JO/RJO/新JO)","簽約完成前因退單而提交RJO(服務前要求更改訂單之原JO/RJO/新JO)","",NA,NA,"","簽約完成前因退單而提交RJO(服務前要求更改訂單之原JO/RJO/新JO)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-042","服務中要求更改訂單(增購)_新增JO及增購合約","服務中要求更改訂單(增購)_新增JO及增購合約","",NA,NA,"","服務中要求更改訂單(增購)_新增JO及增購合約","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-043","服務中要求更改訂單(增購)_原始JO","服務中要求更改訂單(增購)_原始JO","JO單號 (Original Job Order) : JOPU2020",NA,NA,"","服務中要求更改訂單(增購)_原始JO","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-044","因換約而提交RJO(服務中要求更改訂單(全數換約)之原JO/RJO/新JO)","因換約而提交RJO(服務中要求更改訂單(全數換約)之原JO/RJO/新JO)","",NA,NA,"","因換約而提交RJO(服務中要求更改訂單(全數換約)之原JO/RJO/新JO)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-045","服務中要求更改訂單(重新簽約)_新增JO及新合約","服務中要求更改訂單(重新簽約)_新增JO及新合約","JO單號 (Reissue Job Order) : JOPT0003163",NA,NA,"","服務中要求更改訂單(重新簽約)_新增JO及新合約","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-046","服務中要求更改訂單(重新簽約)_原始JO","服務中要求更改訂單(重新簽約)_原始JO","JO單號 (Original Job Order) : JOPT0003000",NA,NA,"","服務中要求更改訂單(重新簽約)_原始JO","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-047","服務中要求更改訂單(重新簽約)_RJO","服務中要求更改訂單(重新簽約)_RJO","",NA,NA,"","服務中要求更改訂單(重新簽約)_RJO","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-048","因合約提前終止而提交RJO(服務中要求終止訂單之原JO/RJO/法務索賠紀錄/索賠收款之新JO)","因合約提前終止而提交RJO(服務中要求終止訂單之原JO/RJO/法務索賠紀錄/索賠收款之新JO)","須顯示附上之申請佐證用附件名稱，如""客戶違約情事評估報告""等。",NA,NA,"","因合約提前終止而提交RJO(服務中要求終止訂單之原JO/RJO/法務索賠紀錄/索賠收款之新JO)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-049","合約提前終止_RJO及相關文件","合約提前終止_RJO及相關文件","須顯示附上之申請佐證用附件名稱，如""客戶違約情事評估報告""等。",NA,NA,"","合約提前終止_RJO及相關文件","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-050","合約提前終止_原始JO","合約提前終止_原始JO","",NA,NA,"","合約提前終止_原始JO","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-051","合約提前終止_索賠紀錄","合約提前終止_索賠紀錄","與「合約提前終止_RJO及相關文件」相關。",NA,NA,"PBC-SC-049","合約提前終止_索賠紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-052","合約提前終止_索賠收款JO","合約提前終止_索賠收款JO","與「合約提前終止_RJO及相關文件」相關。",NA,NA,"PBC-SC-049","合約提前終止_索賠收款JO","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-053","客戶違約索賠申請單(含核准紀錄)","客戶違約索賠申請單(含核准紀錄)","",NA,NA,"","客戶違約索賠申請單(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-054","技術授權內部評估_核准紀錄","技術授權內部評估_核准紀錄","",NA,NA,"","技術授權內部評估_核准紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-055","與銷售相關的所有關鍵系統圖","與銷售相關的所有關鍵系統圖","",NA,NA,"","與銷售相關的所有關鍵系統圖","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-056","銷售相關系統之使用者與admin權限清單","銷售相關系統之使用者與admin權限清單","",NA,NA,"","銷售相關系統之使用者與admin權限清單","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-057","Job Order－Shopify revenue form","Job Order－Shopify revenue form","請提供2025／04月，全部認列的job order（by 每一個業務）",NA,NA,"","Job Order－Shopify revenue form","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-058","Job Order－Skincare pro revenue form","Job Order－Skincare pro revenue form","請提供2025／04月，全部認列的job order（by 每一個業務）",NA,NA,"","Job Order－Skincare pro revenue form","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-059","Shopify每月財務報表及相關文件（發票…等）","Shopify每月財務報表及相關文件（發票…等）","",NA,NA,"","Shopify每月財務報表及相關文件（發票…等）","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-060","Shopify每月財務報表比對異常處理相關文件（如有）","Shopify每月財務報表比對異常處理相關文件（如有）","Mail、溝通紀錄、後續處理程序",NA,NA,"","Shopify每月財務報表比對異常處理相關文件（如有）","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-061","Skincare pro每月財務報表及相關文件（發票…等）","Skincare pro每月財務報表及相關文件（發票…等）","",NA,NA,"","Skincare pro每月財務報表及相關文件（發票…等）","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-062","Skincare pro每月財務報表比對異常處理相關文件（如有）","Skincare pro每月財務報表比對異常處理相關文件（如有）","Mail、溝通紀錄、後續處理程序",NA,NA,"","Skincare pro每月財務報表比對異常處理相關文件（如有）","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-063","提供給財務後台付款總額（如有）","提供給財務後台付款總額（如有）","",NA,NA,"","提供給財務後台付款總額（如有）","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-064","TBR & BR對應JO單及合約","TBR & BR對應JO單及合約","CSM無權限
TBR單號: 11087643669 / eLR單號: PNDA250516-003
BR單號: 11252488981 / eLR單號: PCON250503-003",NA,NA,"","TBR & BR對應JO單及合約","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-065","我方賠償客戶申請紀錄(含核准紀錄)","我方賠償客戶申請紀錄(含核准紀錄)","與「合約提前終止_索賠收款JO」相關。",NA,NA,"PBC-SC-052","我方賠償客戶申請紀錄(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-066","賠償處理結果(含核准紀錄)","賠償處理結果(含核准紀錄)","與「賠償處理結果(含核准紀錄)」相關。",NA,NA,"","賠償處理結果(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-067","TBR申請(含核准紀錄)","TBR申請(含核准紀錄)","顯示BD指派CSM人員作為支援",NA,NA,"","TBR申請(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-068","正式BR申請(含核准紀錄)","正式BR申請(含核准紀錄)","顯示人工填寫 license ID 經人工填寫",NA,NA,"","正式BR申請(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-069","BR對應JO單及合約","BR對應JO單及合約","",NA,NA,"","BR對應JO單及合約","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-070","BR開通後通知客戶Perfect Console帳號","BR開通後通知客戶Perfect Console帳號","",NA,NA,"","BR開通後通知客戶Perfect Console帳號","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-071","客製需求(UI或功能)之人天評估(含CEO核准紀錄)","客製需求(UI或功能)之人天評估(含CEO核准紀錄)","",NA,NA,"","客製需求(UI或功能)之人天評估(含CEO核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-072","BD通知開發人天需求","BD通知開發人天需求","",NA,NA,"","BD通知開發人天需求","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-073","CSM與RD討論JIRA上專案排程","CSM與RD討論JIRA上專案排程","檢附BD開工通知或通聯記錄",NA,NA,"","CSM與RD討論JIRA上專案排程","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-074","按訂單SPEC內容開立SR申請(含核准紀錄)","按訂單SPEC內容開立SR申請(含核准紀錄)","",NA,NA,"","按訂單SPEC內容開立SR申請(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-075","接收客戶SKU客製用資源/圖檔_系統畫面或通聯記錄","接收客戶SKU客製用資源/圖檔_系統畫面或通聯記錄","",NA,NA,"","接收客戶SKU客製用資源/圖檔_系統畫面或通聯記錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-076","接收客戶SKU客製用資源/圖檔開發完刪除_系統畫面","接收客戶SKU客製用資源/圖檔開發完刪除_系統畫面","AWS之TTL環境設定(含參數)",NA,NA,"","接收客戶SKU客製用資源/圖檔開發完刪除_系統畫面","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-077","CSM申請PUSH前檢附TR內部測試結果(含核准紀錄)","CSM申請PUSH前檢附TR內部測試結果(含核准紀錄)","TR 經反覆測試後 QA 判定已合格",NA,NA,"","CSM申請PUSH前檢附TR內部測試結果(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-078","CSM取得客戶PUSH至正式(或測試)環境意見_通聯記錄","CSM取得客戶PUSH至正式(或測試)環境意見_通聯記錄","",NA,NA,"","CSM取得客戶PUSH至正式(或測試)環境意見_通聯記錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-079","CSM選定正式上線TR申請(含核准紀錄)","CSM選定正式上線TR申請(含核准紀錄)","",NA,NA,"","CSM選定正式上線TR申請(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-080","CSM通知客戶雲端資源PUSH完成(正式與測試環境)","CSM通知客戶雲端資源PUSH完成(正式與測試環境)","",NA,NA,"","CSM通知客戶雲端資源PUSH完成(正式與測試環境)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-081","客製SKU交付紀錄與相關文件","客製SKU交付紀錄與相關文件","",NA,NA,"","客製SKU交付紀錄與相關文件","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-082","WCM交付紀錄與相關文件","WCM交付紀錄與相關文件","",NA,NA,"","WCM交付紀錄與相關文件","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-083","(Web/Instore)SDK交付紀錄與相關文件","(Web/Instore)SDK交付紀錄與相關文件","",NA,NA,"","(Web/Instore)SDK交付紀錄與相關文件","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-084","Kiosk交付紀錄與相關文件","Kiosk交付紀錄與相關文件","",NA,NA,"","Kiosk交付紀錄與相關文件","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-085","Samsung訂單(PCON240805-0001)交付紀錄與相關文件","Samsung訂單(PCON240805-0001)交付紀錄與相關文件","",NA,NA,"","Samsung訂單(PCON240805-0001)交付紀錄與相關文件","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-086","提醒客戶完成整合與上線_通聯記錄","提醒客戶完成整合與上線_通聯記錄","",NA,NA,"","提醒客戶完成整合與上線_通聯記錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-087","Perfect Console供客戶下載資源包_系統畫面","Perfect Console供客戶下載資源包_系統畫面","客製後SKU與各式SDK版本",NA,NA,"","Perfect Console供客戶下載資源包_系統畫面","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-088","Perfect Console按訂單SPEC限制可輸入授權代碼_系統畫面","Perfect Console按訂單SPEC限制可輸入授權代碼_系統畫面","顯示按合約同意數量限制客戶填寫App(SDK)代碼數量",NA,NA,"","Perfect Console按訂單SPEC限制可輸入授權代碼_系統畫面","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-089","客戶上線完成來信告知_通聯記錄","客戶上線完成來信告知_通聯記錄","",NA,NA,"","客戶上線完成來信告知_通聯記錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-090","Perfect Console通知客戶授權到期_Email","Perfect Console通知客戶授權到期_Email","",NA,NA,"","Perfect Console通知客戶授權到期_Email","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-091","U App通知業務BR授權到期_系統畫面","U App通知業務BR授權到期_系統畫面","",NA,NA,"","U App通知業務BR授權到期_系統畫面","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-092","BR效期到期自動終止服務_系統畫面","BR效期到期自動終止服務_系統畫面","",NA,NA,"","BR效期到期自動終止服務_系統畫面","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-093","終止授權與服務通知客戶之紀錄","終止授權與服務通知客戶之紀錄","",NA,NA,"","終止授權與服務通知客戶之紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-094","授權終止後SDK無法連線Perfect Console之佐證文件","授權終止後SDK無法連線Perfect Console之佐證文件","",NA,NA,"","授權終止後SDK無法連線Perfect Console之佐證文件","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-095","BR單效期(延長或區間異動)異動申請記錄","BR單效期(延長或區間異動)異動申請記錄","",NA,NA,"","BR單效期(延長或區間異動)異動申請記錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-096","因提前終止授權而新建之更短效期BR表單","因提前終止授權而新建之更短效期BR表單","",NA,NA,"","因提前終止授權而新建之更短效期BR表單","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-097","品牌客戶客訴處理相關政策或SOP","品牌客戶客訴處理相關政策或SOP","",NA,NA,"","品牌客戶客訴處理相關政策或SOP","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-098","品牌客戶來信客訴紀錄","品牌客戶來信客訴紀錄","",NA,NA,"","品牌客戶來信客訴紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-099","CSM於JIRA開立技術相關客訴處理需求單(含核准紀錄)","CSM於JIRA開立技術相關客訴處理需求單(含核准紀錄)","",NA,NA,"","CSM於JIRA開立技術相關客訴處理需求單(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-100","客戶處理結果紀錄","客戶處理結果紀錄","",NA,NA,"","客戶處理結果紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-101","VIP客戶(雅斯蘭黛)於JIRA開立技術相關處理需求單(含核准紀錄)","VIP客戶(雅斯蘭黛)於JIRA開立技術相關處理需求單(含核准紀錄)","",NA,NA,"","VIP客戶(雅斯蘭黛)於JIRA開立技術相關處理需求單(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-102","客戶處理結果紀錄(雅斯蘭黛)","客戶處理結果紀錄(雅斯蘭黛)","",NA,NA,"","客戶處理結果紀錄(雅斯蘭黛)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-103","CSM分派非技術類客訴案件至BD或權責單位_通聯記錄","CSM分派非技術類客訴案件至BD或權責單位_通聯記錄","",NA,NA,"","CSM分派非技術類客訴案件至BD或權責單位_通聯記錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-104","我方賠償客戶申請紀錄(含核准紀錄)","我方賠償客戶申請紀錄(含核准紀錄)","",NA,NA,"","我方賠償客戶申請紀錄(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-105","賠償處理結果(含核准紀錄)","賠償處理結果(含核准紀錄)","申請折讓或BR延長",NA,NA,"","賠償處理結果(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-106","人工建立之CS backend ticket","人工建立之CS backend ticket","1. 透過email客訴人工判斷通過之ticket
2. 請提供一筆已結案之level 1客訴紀錄
3. 請提供一筆已結案之level 2客訴紀錄",NA,NA,"","人工建立之CS backend ticket","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-107","自動建立之CS backend ticket","自動建立之CS backend ticket","1. 透過app回報自動建立之ticket
2. 請提供一筆已結案之level 1客訴紀錄
3. 請提供一筆已結案之level 2客訴紀錄",NA,NA,"","自動建立之CS backend ticket","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-108","給予Redeem code之email","給予Redeem code之email","",NA,NA,"","給予Redeem code之email","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-109","線下討論補償點數之email or 對話紀錄","線下討論補償點數之email or 對話紀錄","",NA,NA,"","線下討論補償點數之email or 對話紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-110","補償點數Credit Granting Request Form","補償點數Credit Granting Request Form","",NA,NA,"","補償點數Credit Granting Request Form","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-111","每周客訴review report","每周客訴review report","1. 請提供最近一筆客訴weekly report
2. 請提供針對異常行為進行後續追蹤處理之紀錄",NA,NA,"","每周客訴review report","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-112","Level 1 Agency 客訴處理SOP","Level 1 Agency 客訴處理SOP","",NA,NA,"","Level 1 Agency 客訴處理SOP","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-113","Level 1 Agency 教育訓練紀錄","Level 1 Agency 教育訓練紀錄","CS team提供level 1之教訓訓練紀錄",NA,NA,"","Level 1 Agency 教育訓練紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-114","Level 2 Agency轉呈無法處理之客訴問題至CSM","Level 2 Agency轉呈無法處理之客訴問題至CSM","",NA,NA,"","Level 2 Agency轉呈無法處理之客訴問題至CSM","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-115","Skincare Pro－CSM 撈取 Skincare Pro 回傳之 feedback log","Skincare Pro－CSM 撈取 Skincare Pro 回傳之 feedback log","",NA,NA,"","Skincare Pro－CSM 撈取 Skincare Pro 回傳之 feedback log","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-116","Skincare Pro－人工轉入JIRA平台之VIP bug","Skincare Pro－人工轉入JIRA平台之VIP bug","請提供近期任一筆已結案之紀錄",NA,NA,"","Skincare Pro－人工轉入JIRA平台之VIP bug","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-117","Skincare Pro feedback log 處理流程與紀錄樣本","Skincare Pro feedback log 處理流程與紀錄樣本","驗證處理流程與升級條件",NA,NA,"","Skincare Pro feedback log 處理流程與紀錄樣本","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-118","Shopify－透過email發送進入SalesFunnel之客訴截圖","Shopify－透過email發送進入SalesFunnel之客訴截圖","尚未被人工判斷之所有email 清單畫面截圖",NA,NA,"","Shopify－透過email發送進入SalesFunnel之客訴截圖","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-119","Shopify－人工轉入JIRA平台之VIP bug","Shopify－人工轉入JIRA平台之VIP bug","請提供近期任一筆已結案之紀錄",NA,NA,"","Shopify－人工轉入JIRA平台之VIP bug","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-120","JO系統開票通知_Email","JO系統開票通知_Email","顯示提前七日寄出",NA,NA,"","JO系統開票通知_Email","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-121","開立完成之發票","開立完成之發票","",NA,NA,"","開立完成之發票","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-122","業務提供發票給客戶之紀錄","業務提供發票給客戶之紀錄","",NA,NA,"","業務提供發票給客戶之紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-123","開立完成之Invoice","開立完成之Invoice","",NA,NA,"","開立完成之Invoice","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-124","業務提供Invoice給客戶之紀錄","業務提供Invoice給客戶之紀錄","",NA,NA,"","業務提供Invoice給客戶之紀錄","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-125","每月AR傳票由AR拋轉至GL模組_系統畫面","每月AR傳票由AR拋轉至GL模組_系統畫面","",NA,NA,"","每月AR傳票由AR拋轉至GL模組_系統畫面","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-126","Invoice request _重開發票申請單","Invoice request _重開發票申請單","",NA,NA,"","Invoice request _重開發票申請單","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-127","已開立發票作廢證明","已開立發票作廢證明","",NA,NA,"","已開立發票作廢證明","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-128","新開立之更正發票","新開立之更正發票","",NA,NA,"","新開立之更正發票","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
"PBC-SC-129","銷售折讓(Credit Memo)內部申請(含核准紀錄)","銷售折讓(Credit Memo)內部申請(含核准紀錄)","若有，請提供",NA,NA,"","銷售折讓(Credit Memo)內部申請(含核准紀錄)","銷售及收款循環","sc_cycle_pbc_seed",NA,"2026-08-27 08:58:08"
